2021-09-19 10:32:23,0,leaving,0,0,0,70,49
2021-09-19 10:38:54,0,IR,0,1,0,70,49
2021-09-19 10:38:57,0,entering,1,1,0,71,50
2021-09-19 10:43:20,0,leaving,0,0,0,71,50
2021-09-19 10:53:02,0,leaving,0,0,0,71,50
2021-09-19 11:15:53,0,leaving,0,0,0,71,50
2021-09-19 11:22:17,0,IR,0,1,0,71,50
2021-09-19 11:22:20,0,entering,1,1,0,72,51
2021-09-19 12:22:36,0,IR,0,1,0,72,51
2021-09-19 12:22:39,0,entering,1,1,0,73,52
2021-09-19 12:28:36,0,entering,1,1,33.54763579368591,74,53
2021-09-19 12:28:39,0,entering,1,1,0,74,53
2021-09-19 13:19:09,0,leaving,0,0,0,74,53
2021-09-19 13:26:49,0,IR,0,1,0,74,53
2021-09-19 13:26:52,0,entering,1,1,0,75,54
2021-09-19 14:03:23,0,leaving,0,0,0,75,54
2021-09-19 14:24:46,0,entering,1,1,13.212602376937866,76,55
2021-09-19 14:24:49,0,entering,1,1,0,76,55
2021-09-19 14:30:48,0,entering,1,1,29.046849727630615,77,56
2021-09-19 14:30:51,0,entering,1,1,0,77,56
2021-09-19 15:03:59,0,leaving,0,0,0,77,56
2021-09-19 15:08:02,0,entering,1,1,35.27291750907898,78,57
2021-09-19 15:08:05,0,entering,1,1,0,78,57
2021-09-19 15:21:24,0,leaving,0,0,0,78,57
2021-09-19 15:26:36,0,IR,0,1,0,78,57
2021-09-19 15:26:39,0,entering,1,1,0,79,58
2021-09-19 15:37:08,0,leaving,0,0,0,79,58
2021-09-19 15:37:27,0,leaving,0,0,0,79,58
2021-09-19 15:44:19,0,leaving,0,0,0,79,58
2021-09-19 16:08:03,0,leaving,0,0,0,80,58
2021-09-19 16:53:58,0,entering,1,1,2.1332104206085205,81,59
2021-09-19 16:54:01,0,entering,1,1,0,81,59
2021-09-19 18:13:15,0,leaving,0,0,0,81,59
2021-09-19 19:22:48,0,leaving,0,0,0,82,59
2021-09-19 20:23:17,0,IR,0,1,0,83,59
2021-09-19 20:23:20,0,entering,1,1,0,84,60
2021-09-19 20:42:40,0,leaving,0,0,0,84,60
2021-09-19 20:47:13,0,leaving,0,0,0,84,60
2021-09-19 20:52:03,0,entering,1,1,65.04843139648438,85,61
2021-09-19 20:52:06,0,entering,1,1,0,85,61
2021-09-19 20:56:45,0,leaving,0,0,0,85,61
2021-09-19 21:57:38,0,leaving,0,0,0,85,61
2021-09-20 00:56:04,0,IR,0,1,0,86,61
2021-09-20 00:56:07,0,entering,1,1,0,87,62
2021-09-20 00:57:19,0,leaving,0,0,0,87,62
2021-09-20 01:06:11,0,IR,0,1,0,87,62
2021-09-20 01:06:14,0,entering,1,1,0,88,63
2021-09-20 09:44:41,0,IR,0,1,0,88,63
2021-09-20 09:44:44,0,entering,1,1,0,89,64
2021-09-20 10:06:52,0,leaving,0,0,0,89,64
2021-09-20 10:13:52,0,leaving,0,0,0,89,64
2021-09-20 10:24:05,0,entering,1,1,6.081067800521851,90,65
2021-09-20 10:24:08,0,entering,1,1,0,90,65
2021-09-20 10:55:21,0,leaving,0,0,0,90,65
2021-09-20 13:19:12,0,leaving,0,0,0,91,65
2021-09-20 14:19:39,0,leaving,0,0,0,93,65
2021-09-20 14:19:43,0,entering,1,1,35.250869274139404,93,66
2021-09-20 14:19:46,0,entering,1,1,0,93,66
2021-09-20 14:26:31,0,entering,1,1,3.286932945251465,94,67
2021-09-20 14:26:34,0,entering,1,1,0,94,67
2021-09-20 14:37:11,0,entering,1,1,31.358466863632202,95,68
2021-09-20 14:37:14,0,entering,1,1,0,95,68
2021-09-20 14:55:10,0,leaving,0,0,0,95,68
2021-09-20 15:15:52,0,leaving,0,0,0,96,68
2021-09-20 15:16:15,0,leaving,0,0,0,96,68
2021-09-20 16:15:41,0,IR,0,1,0,96,68
2021-09-20 16:15:44,0,entering,1,1,0,97,69
2021-09-20 17:12:09,0,leaving,0,0,0,97,69
2021-09-20 17:49:41,0,leaving,0,0,0,98,69
2021-09-20 17:59:41,0,entering,1,1,21.878947019577026,100,70
2021-09-20 17:59:44,0,entering,1,1,0,100,70
2021-09-20 18:05:42,0,leaving,0,0,0,100,70
2021-09-20 18:13:13,0,leaving,0,0,0,100,70
2021-09-20 18:17:15,0,leaving,0,0,0,101,70
2021-09-20 18:21:15,0,leaving,0,0,0,101,70
2021-09-20 19:02:38,0,leaving,0,0,0,101,70
2021-09-20 19:07:42,0,entering,1,1,40.13769459724426,102,71
2021-09-20 19:07:45,0,entering,1,1,0,102,71
2021-09-20 20:48:57,0,leaving,0,0,0,102,71
2021-09-20 21:01:34,0,IR,0,1,0,102,71
2021-09-20 21:01:37,0,entering,1,1,0,103,72
2021-09-20 21:05:02,0,entering,1,1,40.37848377227783,104,73
2021-09-20 21:05:05,0,entering,1,1,0,104,73
2021-09-20 21:14:59,0,leaving,0,0,0,104,73
2021-09-20 21:40:10,0,leaving,0,0,0,104,73
2021-09-20 21:43:14,0,leaving,0,0,0,104,73
2021-09-20 21:49:50,0,entering,1,1,27.615909814834595,105,74
2021-09-20 21:49:53,0,entering,1,1,0,105,74
2021-09-20 22:40:52,0,leaving,0,0,0,105,74
2021-09-20 22:52:01,0,IR,0,1,0,105,74
2021-09-20 22:52:04,0,entering,1,1,0,106,75
2021-09-21 08:15:56,0,leaving,0,0,0,106,75
2021-09-21 08:16:12,0,IR,0,1,0,106,75
2021-09-21 08:16:15,0,entering,1,1,0,107,76
2021-09-21 08:23:27,0,IR,0,1,0,107,76
2021-09-21 08:23:30,0,entering,1,1,0,108,77
2021-09-21 09:25:40,0,leaving,0,0,0,108,77
2021-09-21 09:55:01,0,leaving,0,0,0,108,77
2021-09-21 10:00:27,0,leaving,0,0,0,109,77
2021-09-21 10:16:13,0,leaving,0,0,0,109,77
2021-09-21 10:59:39,0,leaving,0,0,0,109,77
2021-09-21 13:07:09,0,leaving,0,0,0,110,77
2021-09-21 13:44:59,0,entering,1,1,42.779616832733154,111,78
2021-09-21 13:45:02,0,entering,1,1,0,111,78
